level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	2	1	10	1	7	726	934	83	58	79	"إليها
5	2	1	10	1	8	693	966	9	8	48	.:
5	2	1	10	1	9	489	937	164	50	75	فاقترصت
5	2	1	10	1	10	423	938	48	49	93	عىل
5	2	1	10	1	11	311	938	82	37	81	ـــا
5	2	1	10	1	12	187	930	106	57	83	ذكرته
4	2	1	10	2	0	187	1023	1341	73	-1	
5	2	1	10	2	1	1488	1050	40	32	96	من
5	2	1	10	2	2	1438	1019	31	81	75	|
5	2	1	10	2	3	1363	1034	46	35	95	هذ
5	2	1	10	2	4	1187	1019	137	81	27	احلكـم
5	2	1	10	2	5	1119	1019	43	81	93	يف
5	2	1	10	2	6	1056	1019	58	81	90	هذا
5	2	1	10	2	7	904	1019	134	81	90	الكتاب
5	2	1	10	2	8	820	1019	66	81	95	عىل
5	2	1	10	2	9	755	1019	61	81	96	حد
5	2	1	10	2	10	699	1019	51	81	95	ما
5	2	1	10	2	11	618	1019	82	81	60	نبت
5	2	1	10	2	12	577	1019	32	81	89	يف
5	2	1	10	2	13	527	1023	31	73	96	أم
5	2	1	10	2	14	379	1019	132	81	96	الكتاب
5	2	1	10	2	15	348	1064	9	9	96	.
5	2	1	10	2	16	167	1019	158	81	90	فامتثلت
4	2	1	10	3	0	188	1123	1340	73	-1	
5	2	1	10	3	1	1473	1123	55	73	80	ما
5	2	1	10	3	2	1457	1152	17	25	80	ر
5	2	1	10	3	3	1400	1123	39	73	82	حم
5	2	1	10	3	4	1341	1123	49	73	78	يل
5	2	1	10	3	5	1327	1137	14	23	92	>
5	2	1	10	3	6	1172	1123	134	73	94	ووقفت
5	2	1	10	3	7	1090	1123	83	73	96	عند
5	2	1	10	3	8	1035	1123	47	73	96	ما
5	2	1	10	3	9	966	1145	56	22	96	حد
5	2	1	10	3	10	895	1125	44	69	78	لي
5	2	1	10	3	11	875	1137	14	24	95	>
5	2	1	10	3	12	783	1125	72	69	95	ولو
5	2	1	10	3	13	688	1125	96	69	95	رمت
5	2	1	10	3	14	580	1125	109	69	96	زيادة
5	2	1	10	3	15	511	1125	62	69	83	عىل
5	2	1	10	3	16	429	1125	79	69	96	ذلك
5	2	1	10	3	17	373	1125	57	69	96	ما
5	2	1	10	3	18	214	1129	463	54	92	استطعت
5	2	1	10	3	19	188	1138	14	24	68	6
4	2	1	10	4	0	655	1222	874	70	-1	
5	2	1	10	4	1	1469	1229	60	49	96	فإن
5	2	1	10	4	2	1333	1224	117	54	40	احلررة
5	2	1	10	4	3	1258	1231	55	61	35	متع
5	2	1	10	4	4	1186	1216	53	80	96	من
5	2	1	10	4	5	1101	1216	81	80	96	ذلك
5	2	1	10	4	6	1021	1222	68	54	78	واهل
5	2	1	10	4	7	903	1229	98	50	85	املوقق
5	2	1	10	4	8	841	1216	43	80	92	ال
5	2	1	10	4	9	779	1252	57	27	96	رب
5	2	1	10	4	10	687	1216	75	80	88	غريه
5	2	1	10	4	11	655	1260	8	8	93	.
3	2	1	11	0	0	1189	1324	267	52	-1	
4	2	1	11	1	0	1189	1324	267	52	-1	
5	2	1	11	1	1	1391	1345	65	31	72	ومن
5	2	1	11	1	2	1357	1320	23	60	72	|
5	2	1	11	1	3	1226	1324	84	42	95	ذلك
5	2	1	11	1	4	1189	1344	22	22	93	:.
2	2	2	0	0	0	189	1517	1267	284	-1	
3	2	2	1	0	0	189	1517	1267	284	-1	
4	2	2	1	1	0	524	1517	659	80	-1	
5	2	2	1	1	1	1163	1543	20	36	46	%
5	2	2	1	1	2	1093	1569	52	7	63	ـ
5	2	2	1	1	3	999	1533	82	61	96	فص
5	2	2	1	1	4	892	1521	92	55	92	حكة
5	2	2	1	1	5	787	1533	85	66	74	نفثية
5	2	2	1	1	6	733	1531	36	66	91	في
5	2	2	1	1	7	640	1517	85	60	88	كامة
5	2	2	1	1	8	524	1521	101	78	49	شبلكة
4	2	2	1	2	0	189	1726	1267	75	-1	
5	2	2	1	2	1	1401	1739	55	62	93	اعمل
5	2	2	1	2	2	1341	1726	41	50	96	أن
5	2	2	1	2	3	1221	1736	103	54	51	العطايا
5	2	2	1	2	4	1105	1738	85	62	35	امنح
5	2	2	1	2	5	956	1736	134	52	96	الظاهرة
5	2	2	1	2	6	907	1736	32	61	55	يف
5	2	2	1	2	7	776	1732	115	54	96	الكون
5	2	2	1	2	8	709	1740	49	49	96	عىل
5	2	2	1	2	9	602	1726	91	71	94	أيدي
5	2	2	1	2	10	495	1738	90	56	2	العباد
5	2	2	1	2	11	404	1740	73	50	90	وعىل
5	2	2	1	2	12	311	1739	79	55	45	غـــري
5	2	2	1	2	13	189	1727	100	74	80	أيدهم
2	2	3	0	0	0	187	1825	1349	169	-1	
3	2	3	1	0	0	187	1825	1349	169	-1	
4	2	3	1	1	0	210	1825	1320	69	-1	
5	2	3	1	1	1	1379	1840	151	52	83	عىلقسمني
5	2	3	1	1	2	1289	1838	63	53	93	منها
5	2	3	1	1	3	1239	1839	32	34	96	ما
5	2	3	1	1	4	1112	1832	109	57	91	يكون
5	2	3	1	1	5	1009	1833	87	56	54	عطا
5	2	3	1	1	6	909	1837	81	57	85	ذاتية
5	2	3	1	1	7	778	1835	110	54	21	وعطاي
5	2	3	1	1	8	645	1825	115	69	34	أسمائية
5	2	3	1	1	9	524	1843	104	50	89	وتتمزي
5	2	3	1	1	10	446	1845	60	28	93	عند
5	2	3	1	1	11	358	1826	67	64	96	أهل
5	2	3	1	1	12	210	1825	129	60	72	االذواق
4	2	3	1	2	0	187	1925	1349	69	-1	
5	2	3	1	2	1	1505	1935	31	45	92	كا
5	2	3	1	2	2	1446	1925	41	50	96	أن
5	2	3	1	2	3	1364	1937	63	52	72	منها
5	2	3	1	2	4	1313	1938	33	34	96	ما
5	2	3	1	2	5	1135	1921	151	77	49	يكونعن
5	2	3	1	2	6	996	1921	133	77	49	سواليف
5	2	3	1	2	7	885	1921	93	77	53	معن
5	2	3	1	2	8	640	1921	246	77	87	وعنسوالغري
5	2	3	1	2	9	545	1933	93	59	14	معنن
5	2	3	1	2	10	528	1965	7	9	78	ـ
5	2	3	1	2	11	430	1937	89	52	8	ومنها
5	2	3	1	2	12	187	1930	223	58	88	مااليكونعن
1	3	0	0	0	0	0	0	1774	2658	-1	
2	3	1	0	0	0	215	60	1344	1938	-1	
3	3	1	1	0	0	215	60	1344	1938	-1	
4	3	1	1	1	0	813	60	148	31	-1	
5	3	1	1	1	1	928	73	33	5	92	-
5	3	1	1	1	2	864	60	46	31	33	ه
5	3	1	1	1	3	813	82	32	5	78	ـ
4	3	1	1	2	0	217	161	1337	68	-1	
5	3	1	1	2	1	1465	176	89	46	94	سؤال
5	3	1	1	2	2	1370	177	77	46	95	سواء
5	3	1	1	2	3	1308	172	44	23	68	!!
5	3	1	1	2	4	1205	172	90	39	96	كانت
5	3	1	1	2	5	1058	161	127	68	62	األعطية
5	3	1	1	2	6	881	172	142	57	59	ذاتيـــة
5	3	1	1	2	7	825	161	35	58	92	أو
5	3	1	1	2	8	689	162	116	65	31	أعمائية
5	3	1	1	2	9	655	201	9	9	92	.
5	3	1	1	2	10	498	167	124	60	61	فاملعيـن
5	3	1	1	2	11	423	153	60	80	80	من
5	3	1	1	2	12	333	171	82	51	91	يقول
5	3	1	1	2	13	217	171	97	51	62	ارب
4	3	1	1	3	0	217	242	1338	90	-1	
5	3	1	1	3	1	1453	262	102	70	92	أعطني
5	3	1	1	3	2	1374	266	61	42	96	كذا
5	3	1	1	3	3	1251	275	103	54	75	فيمين
5	3	1	1	3	4	1165	259	67	62	80	أمرأ
5	3	1	1	3	5	1116	271	31	35	86	ما
5	3	1	1	3	6	1073	267	24	39	92	ال
5	3	1	1	3	7	969	268	87	55	53	خطر
5	3	1	1	3	8	928	269	24	38	96	له
5	3	1	1	3	9	851	271	59	47	91	سوا
5	3	1	1	3	10	797	274	10	46	86	(
5	3	1	1	3	11	753	281	20	31	45	%
5	3	1	1	3	12	701	294	31	4	91	-
5	3	1	1	3	13	675	277	7	36	84	|
5	3	1	1	3	14	639	273	10	46	91	)
5	3	1	1	3	15	543	270	74	53	0	وغري
5	3	1	1	3	16	384	242	117	82	35	الممكن
5	3	1	1	3	17	311	238	74	98	80	من
5	3	1	1	3	18	217	269	83	51	96	يقول
4	3	1	1	4	0	219	360	1333	73	-1	
5	3	1	1	4	1	1452	360	100	70	80	أعطين
5	3	1	1	4	2	1405	371	31	35	93	ما
5	3	1	1	4	3	1335	374	54	59	77	تعام
5	3	1	1	4	4	1269	372	48	53	93	فيه
5	3	1	1	4	5	1116	370	134	50	76	مصلحق
5	3	1	1	4	6	1071	399	27	6	89	ـ
5	3	1	1	4	7	1016	386	39	33	96	من
5	3	1	1	4	8	948	370	52	52	86	غري
5	3	1	1	4	9	845	374	83	50	79	تعيني
5	3	1	1	4	10	802	398	27	6	86	ــ
5	3	1	1	4	11	702	362	82	57	95	لكل
5	3	1	1	4	12	567	380	118	39	65	جـــز
5	3	1	1	4	13	536	356	22	83	49	:
5	3	1	1	4	14	480	385	39	32	94	من
5	3	1	1	4	15	397	366	65	58	83	ذايت
5	3	1	1	4	16	340	383	39	33	93	من
5	3	1	1	4	17	219	364	101	59	94	لطيف
4	3	1	1	5	0	217	461	1335	64	-1	
5	3	1	1	5	1	1519	453	29	76	56	و
5	3	1	1	5	2	1424	462	128	63	53	كثيف
5	3	1	1	5	3	1394	497	8	10	96	.
5	3	1	1	5	4	1209	468	163	47	6	والسايلون
5	3	1	1	5	5	1085	467	108	38	5	صنفان
5	3	1	1	5	6	1051	472	13	24	72	»
5	3	1	1	5	7	938	470	95	34	94	صنف
5	3	1	1	5	8	856	468	64	47	96	بعثه
5	3	1	1	5	9	787	467	49	49	96	عىل
5	3	1	1	5	10	658	465	114	47	95	السؤال
5	3	1	1	5	11	461	465	178	53	83	االستعجال
5	3	1	1	5	12	295	461	136	63	91	الطبيعي
5	3	1	1	5	13	217	464	58	51	96	فإن
4	3	1	1	6	0	216	551	1337	74	-1	
5	3	1	1	6	1	1431	563	122	51	90	اإلنسان
5	3	1	1	6	2	1337	567	77	49	67	غلق
5	3	1	1	6	3	1216	557	105	61	75	عجول
5	3	1	1	6	4	1186	594	8	9	96	.
5	3	1	1	6	5	1023	566	140	45	40	والصنئف
5	3	1	1	6	6	895	556	94	56	57	اآلخر
5	3	1	1	6	7	812	566	66	47	92	بعثه
5	3	1	1	6	8	744	565	47	48	96	عىل
5	3	1	1	6	9	614	563	114	46	92	السؤال
5	3	1	1	6	10	526	563	46	36	53	مـا
5	3	1	1	6	11	466	566	43	59	85	علل
5	3	1	1	6	12	406	551	41	49	96	أن
5	3	1	1	6	13	342	560	44	62	0	تمت
5	3	1	1	6	14	216	551	97	58	34	أمورأآ
4	3	1	1	7	0	218	654	1339	71	-1	
5	3	1	1	7	1	1496	673	61	27	96	عند
5	3	1	1	7	2	1436	658	40	42	89	اهلل
5	3	1	1	7	3	1380	666	39	34	93	قد
5	3	1	1	7	4	1286	669	75	48	96	سبق
5	3	1	1	7	5	1211	663	60	62	74	العمل
5	3	1	1	7	6	1129	654	66	62	43	بأهنها
5	3	1	1	7	7	1086	658	24	39	91	ال
5	3	1	1	7	8	970	661	89	41	78	تنال
5	3	1	1	7	9	912	658	38	53	92	إال
5	3	1	1	7	10	839	674	55	36	66	بعد
5	3	1	1	7	11	708	660	114	47	66	السوال
5	3	1	1	7	12	598	667	12	22	44	___>
5	3	1	1	7	13	475	661	100	56	93	فيقول
5	3	1	1	7	14	330	659	80	53	56	فلعل
5	3	1	1	7	15	218	660	31	35	96	ما
4	3	1	1	8	0	216	745	1341	72	-1	
5	3	1	1	8	1	1474	753	83	46	95	نسأله
5	3	1	1	8	2	1410	764	47	53	93	فيه
5	3	1	1	8	3	1346	740	41	81	63	_
5	3	1	1	8	4	1208	762	119	53	95	سبحانه
5	3	1	1	8	5	1082	754	107	57	88	يككون
5	3	1	1	8	6	1025	777	39	33	93	من
5	3	1	1	8	7	950	760	58	34	96	هذا
5	3	1	1	8	8	829	759	103	56	50	القبيل
5	3	1	1	8	9	796	766	12	33	85	؟
5	3	1	1	8	10	662	757	112	48	83	فسواله
5	3	1	1	8	11	515	756	128	59	19	احتياط
5	3	1	1	8	12	472	758	24	37	72	ما
5	3	1	1	8	13	419	740	31	81	67	_
5	3	1	1	8	14	340	773	46	32	95	هو
5	3	1	1	8	15	284	745	37	51	91	اآل
5	3	1	1	8	16	216	787	51	21	88	سر
4	3	1	1	9	0	220	850	1337	71	-1	
5	3	1	1	9	1	1489	860	68	57	96	عليه
5	3	1	1	9	2	1432	877	39	33	96	من
5	3	1	1	9	3	1295	856	119	51	89	اإلمكان
5	3	1	1	9	4	1172	874	68	32	91	وهو
5	3	1	1	9	5	1131	854	24	39	96	ال
5	3	1	1	9	6	1060	861	53	60	92	يعمل
5	3	1	1	9	7	1012	858	30	35	95	ما
5	3	1	1	9	8	961	855	31	60	89	يف
5	3	1	1	9	9	901	860	43	60	83	عام
5	3	1	1	9	10	840	850	42	43	89	اهلل
5	3	1	1	9	11	772	853	49	50	93	وال
5	3	1	1	9	12	721	856	32	36	96	ما
5	3	1	1	9	13	607	853	98	60	96	يعطيه
5	3	1	1	9	14	424	856	152	37	96	استعداده
5	3	1	1	9	15	374	854	31	61	92	يف
5	3	1	1	9	16	254	856	104	54	95	القبول
5	3	1	1	9	17	220	861	13	24	81	»
4	3	1	1	10	0	217	946	1338	66	-1	
5	3	1	1	10	1	1497	946	58	50	82	ألنه
5	3	1	1	10	2	1440	975	40	32	93	من
5	3	1	1	10	3	1324	947	100	57	39	أمض
5	3	1	1	10	4	1149	956	158	43	34	املعلومات
5	3	1	1	10	5	1005	957	125	47	93	الوقوف
5	3	1	1	10	6	956	953	31	59	96	يف
5	3	1	1	10	7	897	952	48	54	96	كل
5	3	1	1	10	8	720	956	162	55	73	زمـــان
5	3	1	1	10	9	644	957	60	47	93	فرد
5	3	1	1	10	10	569	956	48	48	95	عىل
5	3	1	1	10	11	415	954	136	36	94	استعداد
5	3	1	1	10	12	265	954	136	48	88	السخص
5	3	1	1	10	13	217	953	31	59	72	في
4	3	1	1	11	0	217	1040	1337	67	-1	
5	3	1	1	11	1	1482	1052	72	40	96	ذلك
5	3	1	1	11	2	1359	1055	105	52	96	الزمان
5	3	1	1	11	3	1328	1085	8	8	96	.
5	3	1	1	11	4	1226	1050	79	50	92	ولوال
5	3	1	1	11	5	1176	1054	31	35	93	ما
5	3	1	1	11	6	1058	1043	99	48	89	أعطاء
5	3	1	1	11	7	876	1050	162	39	90	االستعداد
5	3	1	1	11	8	737	1053	115	47	93	السوال
5	3	1	1	11	9	678	1053	31	35	94	ما
5	3	1	1	11	10	589	1044	70	50	94	سأل
5	3	1	1	11	11	559	1083	7	8	94	.
5	3	1	1	11	12	461	1053	73	49	89	فغاية
5	3	1	1	11	13	373	1040	70	64	93	أهل
5	3	1	1	11	14	217	1048	123	52	90	احلضور
4	3	1	1	12	0	220	1141	1333	72	-1	
5	3	1	1	12	1	1479	1150	74	61	87	الذين
5	3	1	1	12	2	1438	1149	24	39	96	ال
5	3	1	1	12	3	1315	1154	108	51	91	يعامون
5	3	1	1	12	4	1231	1151	67	51	91	ممل
5	3	1	1	12	5	1157	1152	57	35	96	هذا
5	3	1	1	12	6	1095	1141	40	49	96	أن
5	3	1	1	12	7	999	1153	80	50	88	يعامو
5	3	1	1	12	8	931	1149	31	60	81	يف
5	3	1	1	12	9	804	1150	106	52	96	الزمان
5	3	1	1	12	10	704	1147	79	61	96	الذي
5	3	1	1	12	11	550	1144	138	58	95	يكونون
5	3	1	1	12	12	501	1137	30	80	64	=
5	3	1	1	12	13	356	1152	111	53	50	فيــه
5	3	1	1	12	14	220	1150	78	63	74	فإهم
4	3	1	1	13	0	223	1237	1334	73	-1	
5	3	1	1	13	1	1416	1247	141	62	87	حلضورم
5	3	1	1	13	2	1291	1252	109	50	10	يعلمون
5	3	1	1	13	3	1243	1250	30	35	95	ما
5	3	1	1	13	4	1111	1238	112	70	91	أعطام
5	3	1	1	13	5	1017	1246	75	53	92	احلق
5	3	1	1	13	6	968	1247	31	60	73	يي
5	3	1	1	13	7	876	1245	73	40	96	ذلك
5	3	1	1	13	8	749	1248	108	52	96	الزمان
5	3	1	1	13	9	643	1237	87	73	79	وأنهم
5	3	1	1	13	10	594	1249	30	35	96	ما
5	3	1	1	13	11	508	1250	67	52	88	قبلو
5	3	1	1	13	12	431	1244	40	54	90	إال
5	3	1	1	13	13	223	1244	189	55	90	باالستعداد.
4	3	1	1	14	0	217	1344	1338	65	-1	
5	3	1	1	14	1	1504	1356	51	51	95	وهم
5	3	1	1	14	2	1363	1349	126	39	89	صنفان:
5	3	1	1	14	3	1248	1352	94	34	43	صنف
5	3	1	1	14	4	1123	1350	108	52	77	يعامون
5	3	1	1	14	5	1045	1344	50	54	75	من"
5	3	1	1	14	6	925	1345	105	64	67	قبوهم
5	3	1	1	14	7	793	1347	111	36	65	استعدا
5	3	1	1	14	8	690	1351	87	58	75	دهم>
5	3	1	1	14	9	552	1350	116	42	78	وصلف
5	3	1	1	14	10	519	1351	10	46	92	(
5	3	1	1	14	11	474	1357	20	32	78	؟
5	3	1	1	14	12	422	1371	33	5	79	--
5	3	1	1	14	13	366	1369	38	16	82	ب
5	3	1	1	14	14	217	1348	125	50	89	)يعامون
4	3	1	1	15	0	219	1435	1340	75	-1	
5	3	1	1	15	1	1520	1464	39	35	95	من
5	3	1	1	15	2	1323	1448	180	62	95	استعدادهم
5	3	1	1	15	3	1272	1447	31	35	96	ما
5	3	1	1	15	4	1139	1450	113	50	54	يقبلونه
5	3	1	1	15	5	1105	1476	8	8	93	.
5	3	1	1	15	6	1025	1447	58	35	96	هذا
5	3	1	1	15	7	994	1435	10	46	90	أ
5	3	1	1	15	8	932	1438	38	67	43	©"
5	3	1	1	15	9	885	1446	31	35	94	ما
5	3	1	1	15	10	760	1440	108	57	93	يكون
5	3	1	1	15	11	711	1443	30	58	96	يف
5	3	1	1	15	12	593	1447	98	47	94	معرفة
5	3	1	1	15	13	407	1442	164	51	87	اإلستعداد
5	3	1	1	15	14	359	1443	31	59	78	يف
5	3	1	1	15	15	219	1446	122	37	69	هـــذا
4	3	1	1	16	0	217	1532	1341	66	-1	
5	3	1	1	16	1	1450	1545	108	50	81	الصنف
5	3	1	1	16	2	1417	1528	29	75	84	ـ
5	3	1	1	16	3	1356	1545	202	50	96	ومن
5	3	1	1	16	4	1281	1545	57	35	95	هذا
5	3	1	1	16	5	1147	1545	116	40	88	الصنف
5	3	1	1	16	6	1091	1561	39	33	96	من
5	3	1	1	16	7	989	1535	86	63	90	يسأل
5	3	1	1	16	8	946	1539	24	39	96	ال
5	3	1	1	16	9	747	1541	179	56	87	لالستعجال
5	3	1	1	16	10	679	1538	49	50	92	وال
5	3	1	1	16	11	538	1540	121	52	87	لإلمكان
5	3	1	1	16	12	434	1542	67	51	46	وإنا
5	3	1	1	16	13	217	1532	199	62	49	يسألامتثاآل
4	3	1	1	17	0	218	1630	1339	72	-1	
5	3	1	1	17	1	1493	1630	64	62	85	ألمر
5	3	1	1	17	2	1434	1636	42	43	88	اهلل
5	3	1	1	17	3	1386	1641	31	60	93	يف
5	3	1	1	17	4	1302	1641	67	49	96	قوله
5	3	1	1	17	5	1206	1644	80	46	91	تعاىل
5	3	1	1	17	6	1148	1622	43	84	70	_
5	3	1	1	17	7	998	1638	131	62	6	ااعـوين
5	3	1	1	17	8	827	1637	152	63	76	استجب"
5	3	1	1	17	9	760	1636	50	66	93	لك
5	3	1	1	17	10	641	1643	55	49	19	فهو
5	3	1	1	17	11	547	1641	79	55	96	العبد
5	3	1	1	17	12	432	1636	95	51	73	احلض
5	3	1	1	17	13	404	1645	12	35	68	؟
5	3	1	1	17	14	233	1638	148	56	0	وليس
5	3	1	1	17	15	218	1641	6	34	0	هذا
4	3	1	1	18	0	216	1724	1338	81	-1	
5	3	1	1	18	1	1431	1724	123	81	93	الداعي
5	3	1	1	18	2	1380	1744	46	32	57	ههة
5	3	1	1	18	3	1259	1740	102	37	47	متعلقة
5	3	1	1	18	4	1121	1731	121	66	12	فسأل
5	3	1	1	18	5	1053	1743	49	53	89	فمه
5	3	1	1	18	6	887	1754	146	41	58	منمعمـن
5	3	1	1	18	7	834	1728	35	58	93	أو
5	3	1	1	18	8	762	1740	50	54	71	غري
5	3	1	1	18	9	668	1744	74	47	80	معني
5	3	1	1	18	10	573	1738	68	52	80	وإنا
5	3	1	1	18	11	491	1746	62	29	17	مهمته
5	3	1	1	18	12	444	1736	31	60	83	في
5	3	1	1	18	13	321	1738	107	42	96	امتثال
5	3	1	1	18	14	216	1727	92	62	96	أوامر
4	3	1	1	19	0	215	1828	1340	64	-1	
5	3	1	1	19	1	1463	1852	92	23	30	ســدء
5	3	1	1	19	2	1439	1824	19	72	82	.
5	3	1	1	19	3	1375	1838	78	53	89	فإذا
5	3	1	1	19	4	1252	1839	102	50	35	اقتىى
5	3	1	1	19	5	1155	1824	83	72	93	احلال
5	3	1	1	19	6	955	1824	191	72	85	السوالسأل
5	3	1	1	19	7	832	1844	107	48	90	عمودية
5	3	1	1	19	8	742	1836	72	53	79	وإذا
5	3	1	1	19	9	567	1837	104	51	62	اقتىض
5	3	1	1	19	10	407	1836	145	53	92	التفويض
5	3	1	1	19	11	215	1830	179	54	1	والكوت
4	3	1	1	20	0	217	1925	1339	73	-1	
5	3	1	1	20	1	1448	1931	108	43	84	سكت
5	3	1	1	20	2	1433	1969	4	6	81	.
5	3	1	1	20	3	1363	1940	58	34	96	فقد
5	3	1	1	20	4	1241	1937	103	60	63	ابتلي
5	3	1	1	20	5	1058	1925	155	69	60	أبوبعليه
5	3	1	1	20	6	857	1935	183	63	87	السالموغري
5	3	1	1	20	7	775	1937	58	45	93	وما
5	3	1	1	20	8	673	1927	82	55	96	سألوا
5	3	1	1	20	9	588	1938	65	60	96	رفع
5	3	1	1	20	10	539	1936	31	35	95	ما
5	3	1	1	20	11	417	1934	102	59	18	ابتالم
5	3	1	1	20	12	217	1929	181	56	23	اهللتعاىلبه»
1	4	0	0	0	0	0	0	1774	2658	-1	
2	4	1	0	0	0	261	232	1348	1000	-1	
3	4	1	1	0	0	261	232	1348	1000	-1	
4	4	1	1	1	0	262	232	1341	59	-1	
5	4	1	1	1	1	1478	239	125	47	87	انتكاس
5	4	1	1	1	2	1336	243	112	40	90	صورته
5	4	1	1	1	3	1266	253	49	34	96	من
5	4	1	1	1	4	1139	239	111	48	63	حرضة
5	4	1	1	1	5	1010	236	98	35	93	خاصة
5	4	1	1	1	6	975	240	13	23	89	>
5	4	1	1	1	7	889	237	65	44	96	وقد
5	4	1	1	1	8	775	234	96	57	91	تعطيه
5	4	1	1	1	9	634	241	121	46	9	عــن
5	4	1	1	1	10	580	228	34	67	77	|
5	4	1	1	1	11	407	232	136	55	20	مايظهر
5	4	1	1	1	12	262	234	65	52	87	منها
4	4	1	1	2	0	261	320	1342	63	-1	
5	4	1	1	2	1	1493	328	110	51	91	فتقابل
5	4	1	1	2	2	1388	327	89	56	87	الممني
5	4	1	1	2	3	1299	328	62	50	93	منها
5	4	1	1	2	4	1190	327	92	55	22	البمني
5	4	1	1	2	5	1007	308	159	79	25	منالرائي
5	4	1	1	2	6	903	308	93	79	25	وقد
5	4	1	1	2	7	773	324	91	55	79	يقابل
5	4	1	1	2	8	664	324	94	57	74	الممني
5	4	1	1	2	9	533	323	103	53	93	اليسار
5	4	1	1	2	10	435	339	72	32	96	وهو
5	4	1	1	2	11	312	321	108	52	96	الغالب
5	4	1	1	2	12	261	320	32	59	78	في
4	4	1	1	3	0	261	412	1340	63	-1	
5	4	1	1	3	1	1521	416	80	50	67	المرايا
5	4	1	1	3	2	1428	415	74	52	50	بنزلة
5	4	1	1	3	3	1307	416	91	35	88	العادة
5	4	1	1	3	4	1244	413	30	59	67	يف
5	4	1	1	3	5	1124	415	104	60	84	العموم
5	4	1	1	3	6	956	414	112	51	74	وخترق
5	4	1	1	3	7	784	414	157	37	52	العـــادة
5	4	1	1	3	8	662	413	90	52	92	يقابل
5	4	1	1	3	9	553	413	93	55	66	اليمني:
5	4	1	1	3	10	421	412	93	56	80	اليمن
5	4	1	1	3	11	261	412	118	52	72	ويظهر
4	4	1	1	4	0	264	492	1345	71	-1	
5	4	1	1	4	1	1451	502	158	51	86	االنتكاس
5	4	1	1	4	2	1421	534	7	8	93	.
5	4	1	1	4	3	1316	505	81	45	86	وهذا
5	4	1	1	4	4	1254	500	50	40	86	كله
5	4	1	1	4	5	1183	519	50	35	96	من
5	4	1	1	4	6	1027	492	139	68	90	أعطبات
5	4	1	1	4	7	911	505	99	54	93	حقيقة
5	4	1	1	4	8	770	500	119	52	42	احلرضصة
5	4	1	1	4	9	599	502	150	54	32	املتجلـى
5	4	1	1	4	10	523	501	59	57	74	فيها
5	4	1	1	4	11	455	502	53	61	82	اليت
5	4	1	1	4	12	264	505	169	46	36	(ها-ب)
4	4	1	1	5	0	263	583	1340	62	-1	
5	4	1	1	5	1	1454	583	149	60	10	أنزك_ـاها
5	4	1	1	5	2	1349	592	82	45	11	ملة
5	4	1	1	5	3	1249	593	80	51	55	املرايا
5	4	1	1	5	4	1216	622	10	9	92	.
5	4	1	1	5	5	1130	596	64	48	95	فمن
5	4	1	1	5	6	1020	594	90	46	95	عرف
5	4	1	1	5	7	846	594	153	35	85	استعداده
5	4	1	1	5	8	725	594	89	47	95	عرف
5	4	1	1	5	9	622	589	85	56	52	قموله
5	4	1	1	5	10	587	596	14	24	90	>
5	4	1	1	5	11	510	592	57	44	96	وما
5	4	1	1	5	12	447	587	48	55	96	كل
5	4	1	1	5	13	382	605	50	37	96	من
5	4	1	1	5	14	263	591	87	49	95	عرف
4	4	1	1	6	0	263	667	1344	71	-1	
5	4	1	1	6	1	1524	681	83	57	88	قبوله
5	4	1	1	6	2	1408	684	101	51	96	يعرف
5	4	1	1	6	3	1238	682	151	37	95	استعداده
5	4	1	1	6	4	1179	679	40	53	92	إال
5	4	1	1	6	5	1106	696	55	35	93	بعد
5	4	1	1	6	6	986	682	104	53	84	القبول
5	4	1	1	6	7	877	682	66	49	91	وإن
5	4	1	1	6	8	802	677	64	42	96	كان
5	4	1	1	6	9	692	683	92	50	94	يعرفه
5	4	1	1	6	10	608	675	64	50	76	مم
5	4	1	1	6	11	575	708	10	11	94	.
5	4	1	1	6	12	512	676	40	53	92	إال
5	4	1	1	6	13	451	667	43	51	93	أن
5	4	1	1	6	14	350	682	82	46	96	بعض
5	4	1	1	6	15	263	667	69	63	82	أهل
4	4	1	1	7	0	262	757	1346	70	-1	
5	4	1	1	7	1	1520	771	88	49	96	النظر
5	4	1	1	7	2	1455	788	48	34	96	من
5	4	1	1	7	3	1303	761	134	59	96	أصحاب
5	4	1	1	7	4	1179	772	109	46	96	العقول
5	4	1	1	7	5	1035	771	129	55	27	الضعفة
5	4	1	1	7	6	927	777	84	50	92	برون
5	4	1	1	7	7	868	758	41	50	96	أن
5	4	1	1	7	8	806	764	43	42	56	اهل
5	4	1	1	7	9	774	753	11	78	63	_
5	4	1	1	7	10	669	769	81	37	45	لـمـا
5	4	1	1	7	11	578	774	73	47	93	تبت
5	4	1	1	7	12	451	776	95	51	90	عندم
5	4	1	1	7	13	389	757	44	47	92	أنه
5	4	1	1	7	14	262	770	96	40	90	فعـال
4	4	1	1	8	0	269	836	1337	68	-1	
5	4	1	1	8	1	1581	853	25	36	74	ما
5	4	1	1	8	2	1508	853	57	51	57	بسا
5	4	1	1	8	3	1462	832	29	76	34	_
5	4	1	1	8	4	1323	851	115	51	65	حوزوا
5	4	1	1	8	5	1254	853	50	47	87	عىل
